cr_130_011 1442760.5
cr_085_068 1366224.25
cr_074_069 1366224.25
cr_062_035 1819510.75
cr_079_014 1317844.125
cr_089_067 1267936.0
cr_109_001 1442760.5
cr_152_081 1602774.125
cr_114_027 1442760.5
cr_054_089 1366224.25
cr_092_044 1258314.0
cr_118_012 1442760.5
cr_067_051 2039827.75
cr_138_006 1258314.0
cr_151_088 1576432.875
cr_060_105 1366224.25
cr_150_133 1148170.625
cr_089_046 1282328.25
cr_066_048 1819510.75
cr_138_069 1202116.5
cr_069_015 1442760.5
cr_080_131 991094.5
cr_073_089 1207244.0
cr_099_138 1148170.625
cr_063_066 2186705.5
cr_062_043 1819510.75
cr_079_053 1768112.25
cr_093_089 1194210.0
cr_066_024 1774300.125
cr_130_087 1194210.0
cr_127_064 1245088.375
cr_093_108 1185407.0
cr_094_045 1258314.0
cr_069_077 1366224.25
cr_107_039 1442760.5
cr_155_135 1148170.625
cr_088_083 1264216.75
cr_112_142 1148170.625
cr_051_039 1819510.75
cr_078_069 1366224.25
cr_082_091 1246436.125
cr_101_017 1442760.5
cr_117_038 1442760.5
cr_076_065 1366224.25
cr_138_048 1258314.0
cr_159_021 1258314.0
cr_055_029 1819510.75
cr_140_035 1258314.0
cr_160_085 1093908.5
cr_147_031 1258314.0
cr_110_008 1442760.5
cr_140_012 1258314.0
cr_051_068 2086916.0
cr_135_056 1245088.375
cr_047_072 2086916.0
cr_061_096 1366224.25
cr_070_058 1938001.5
cr_110_043 1258314.0
cr_132_049 1258314.0
cr_147_049 1256066.375
cr_137_043 1258314.0
cr_156_125 1148170.625
cr_147_094 1148170.625
cr_069_029 1456981.875
cr_073_085 1270644.75
cr_105_032 1442760.5
cr_142_066 1202116.5
cr_128_063 1245088.375
cr_154_038 1258314.0
cr_112_138 1148170.625
cr_126_122 1141142.125
cr_135_021 1258314.0
cr_136_030 1258314.0
cr_152_013 1258314.0
cr_090_007 1442760.5
cr_102_057 1288332.125
cr_153_003 1258314.0
cr_114_083 1219764.25
cr_093_038 1442760.5
cr_058_072 2186705.5
cr_159_084 1576432.875
cr_120_131 1148170.625
cr_122_048 1245088.375
cr_065_066 2186705.5
cr_116_110 1166174.5
cr_132_008 1442760.5
cr_138_060 1202116.5
cr_159_029 1258314.0
cr_127_085 1576432.875
cr_106_128 1141142.125
cr_152_090 1576432.875
cr_105_029 1335260.5
cr_082_044 1312655.75
cr_100_008 1442760.5
cr_116_035 1442760.5
cr_084_130 1106689.0
cr_152_044 1258314.0
cr_107_078 1219764.25
cr_149_005 1258314.0
cr_133_077 1602774.125
cr_119_052 1245088.375
cr_066_081 1366224.25
cr_110_102 1166174.5
cr_151_054 1202116.5
cr_121_142 1148170.625
cr_121_011 1442760.5
cr_136_062 1202116.5
cr_090_084 1264368.125
cr_113_137 1148170.625
cr_162_124 0.0
cr_078_091 1366224.25
cr_088_051 1340878.75
cr_140_087 1576432.875
cr_085_040 1442760.5
cr_132_035 1258314.0
cr_082_111 1146856.5
cr_074_087 1156975.0
cr_065_090 1366224.25
cr_155_034 1258314.0
cr_113_059 1288332.125
cr_093_029 1442760.5
cr_152_101 1148170.625
cr_119_008 1442760.5
cr_080_047 1340878.75
cr_150_011 1258314.0
cr_144_034 1258314.0
cr_137_058 1210711.25
cr_113_127 1141142.125
cr_084_120 1190664.625
cr_140_021 1258314.0
cr_107_143 1148170.625
cr_149_094 1148170.625
cr_094_036 1442760.5
cr_099_114 1213810.875
cr_153_053 1202116.5
cr_108_023 1442760.5
cr_113_010 1442760.5
cr_160_120 1148170.625
cr_153_093 1148170.625
cr_073_008 1442760.5
cr_125_097 1166174.5
cr_154_078 1602774.125
cr_067_104 1313438.5
cr_127_118 1166174.5
cr_066_047 1819510.75
cr_120_057 1245088.375
cr_153_126 1148170.625
cr_147_066 1202116.5
cr_151_006 1258314.0
cr_097_040 1442760.5
cr_149_025 1258314.0
cr_117_127 1141142.125
cr_136_015 1258314.0
cr_103_096 1194210.0
cr_111_134 1148170.625
cr_124_076 1219764.25
cr_106_103 1166174.5
cr_152_045 1244826.75
cr_143_076 1602774.125
cr_078_008 1442760.5
cr_129_005 1442760.5
cr_095_018 1400046.625
cr_144_042 1258314.0
cr_132_054 1247734.0
cr_055_093 1366224.25
cr_065_077 1366224.25
cr_098_092 1194210.0
cr_159_090 1148170.625
cr_089_009 1442760.5
cr_119_115 1190664.625
cr_086_100 1166174.5
cr_079_020 1442760.5
cr_117_106 1166174.5
cr_154_046 1202116.5
cr_072_001 1442760.5
cr_094_083 1219764.25
cr_078_036 1442760.5
cr_103_080 1219764.25
cr_156_126 1148170.625
cr_093_071 1264216.75
cr_104_103 1166174.5
cr_137_138 1148170.625
cr_135_041 1258314.0
cr_068_124 1353144.375
cr_115_087 1203409.5
cr_089_055 1340878.75
cr_094_109 1178996.25
cr_116_103 1166174.5
cr_090_128 1007741.375
cr_103_055 1288332.125
cr_104_000 1442760.5
cr_090_121 1164466.125
cr_111_011 1442760.5
cr_145_014 1258314.0
cr_060_045 1819510.75
cr_071_095 1106834.875
cr_062_088 1366224.25
cr_089_026 1442760.5
cr_099_083 1219764.25
cr_132_079 1602774.125
cr_146_088 1576432.875
cr_060_065 2186705.5
cr_130_005 1442760.5
cr_057_039 1819510.75
cr_158_008 1258314.0
cr_055_076 1989790.125
cr_132_006 1442760.5
cr_139_056 1246146.5
cr_152_103 1148170.625
cr_146_003 1258314.0
cr_120_023 1442760.5
cr_092_068 1337662.125
cr_157_017 1258314.0
cr_070_106 1219597.875
cr_156_030 1258314.0
cr_073_007 1442760.5
cr_078_104 1219597.875
cr_064_143 1271372.75
cr_102_043 1258314.0
cr_058_103 1366224.25
cr_142_019 1258314.0
cr_113_022 1442760.5
cr_112_070 1288332.125
cr_064_069 2186705.5
cr_089_002 1442760.5
cr_094_084 1219764.25
cr_087_111 1095727.125
cr_145_082 1592237.75
cr_131_053 1258314.0
cr_129_073 1526172.25
cr_108_045 1258314.0
cr_066_130 1353144.375
cr_089_063 1280585.625
cr_150_090 1576432.875
cr_121_003 1442760.5
cr_116_039 1442760.5
cr_146_044 1258314.0
cr_082_105 1219597.875
cr_156_013 1258314.0
cr_099_007 1442760.5
cr_148_063 1202116.5
cr_120_102 1166174.5
cr_161_139 1148170.625
cr_114_076 1219764.25
cr_083_099 1187543.625
cr_112_024 1442760.5
cr_133_133 1148170.625
cr_087_118 1190664.625
cr_122_116 1190664.625
cr_128_107 1166174.5
cr_144_076 1602774.125
cr_064_062 1876869.5
cr_122_135 1148170.625
cr_077_079 1366224.25
cr_153_062 1202116.5
cr_056_083 1366224.25
cr_117_063 1288332.125
cr_124_086 1209542.875
cr_111_100 1166174.5
cr_129_072 1219764.25
cr_129_001 1442760.5
cr_105_020 1442760.5
cr_096_035 1442760.5
cr_151_082 1592237.75
cr_088_106 1219597.875
cr_158_032 1258314.0
cr_120_071 1288332.125
cr_112_077 1219764.25
cr_127_116 1166174.5
cr_155_143 1148170.625
cr_132_031 1258314.0
cr_125_115 1190664.625
cr_079_127 1275676.0
cr_116_058 1245088.375
cr_129_062 1245088.375
cr_137_017 1258314.0
cr_133_137 1148170.625
cr_137_141 1148170.625
cr_102_119 1190664.625
cr_108_121 1190664.625
cr_110_097 1194210.0
cr_129_059 1245088.375
cr_145_131 1148170.625
cr_126_130 1145359.5
cr_126_079 1219764.25
cr_096_052 1277953.375
cr_156_086 1576432.875
cr_142_127 1148170.625
cr_055_090 1366224.25
cr_103_039 1442760.5
cr_125_095 1194210.0
cr_076_064 1853778.0
cr_090_136 1141142.125
cr_061_049 1966388.5
cr_145_009 1258314.0
cr_105_057 1288332.125
cr_110_133 1148170.625
cr_147_075 1602774.125
cr_086_135 1141142.125
cr_107_018 1442760.5
cr_104_070 1264216.75
cr_066_039 1819510.75
cr_127_008 1442760.5
cr_091_080 1264216.75
cr_094_087 1204432.0
cr_127_128 1141142.125
cr_073_068 1399043.25
cr_153_081 1602774.125
cr_126_129 1141142.125
cr_110_075 1219764.25
cr_062_072 2186705.5
cr_160_114 1012074.375
cr_143_140 1148170.625
cr_063_020 1729090.125
cr_130_016 1435382.5
cr_086_013 1329805.875
cr_115_132 1148170.625
cr_099_141 1148170.625
cr_154_011 1258314.0
cr_156_074 1602774.125
cr_135_023 1258314.0
cr_104_076 1219764.25
cr_083_110 1033828.125
cr_116_023 1442760.5
cr_137_044 1258314.0
cr_063_101 1240965.625
cr_079_095 1217620.75
cr_144_091 1576432.875
cr_062_052 2186705.5
cr_055_028 1819510.75
cr_147_088 1576432.875
cr_115_029 1386114.25
cr_137_131 1148170.625
cr_090_123 1130646.0
cr_128_022 1442760.5
cr_153_044 1249322.75
cr_144_057 1202116.5
cr_082_077 1366224.25
cr_083_025 1442760.5
cr_150_051 1202116.5
cr_152_089 1576432.875
cr_116_038 1442760.5
cr_093_139 1141142.125
cr_097_030 1409830.75
cr_155_098 1148170.625
cr_126_132 1148170.625
cr_118_007 1442760.5
cr_105_017 1442760.5
cr_149_028 1258314.0
cr_121_101 1166174.5
cr_098_143 1148170.625
cr_081_075 1366224.25
cr_124_123 1141142.125
cr_074_044 1762074.875
cr_053_083 1366224.25
cr_068_035 1340878.75
cr_105_129 1141142.125
cr_070_096 1117618.75
cr_154_086 1576432.875
cr_099_008 1442760.5
cr_127_135 1148170.625
cr_095_002 1442760.5
cr_063_105 1366224.25
cr_083_062 2070299.25
cr_084_081 1288698.5
cr_095_016 1397494.5
cr_135_131 1148170.625
cr_135_010 1258314.0
cr_095_013 1442760.5
cr_125_090 1194210.0
cr_065_053 2186705.5
cr_129_134 1148170.625
cr_088_076 1288698.5
cr_081_046 1340878.75
cr_141_005 1258314.0
cr_101_081 1219764.25
cr_121_064 1245088.375
cr_121_088 1194210.0
cr_079_005 1442760.5
cr_126_085 1533632.75
cr_128_109 1166174.5
cr_138_027 1258314.0
cr_096_073 1264216.75
cr_106_070 1264216.75
cr_118_053 1245088.375
cr_055_036 1819510.75
cr_114_118 1190664.625
cr_132_051 1258314.0
cr_101_070 1264216.75
cr_129_133 1148170.625
cr_140_009 1258314.0
cr_102_053 1245088.375
cr_089_007 1442760.5
cr_079_059 2186705.5
cr_083_121 1190664.625
cr_081_116 1190664.625
cr_070_080 1366224.25
cr_145_061 1202116.5
cr_111_075 1219764.25
cr_058_062 2109498.5
cr_048_080 2186705.5
cr_068_094 1366224.25
cr_139_069 1202116.5
cr_121_099 1166174.5
cr_148_005 1258314.0
cr_088_103 1187543.625
cr_130_130 1146765.5
cr_109_000 1442760.5
cr_099_026 845526.1875
cr_052_075 2186705.5
cr_093_110 1159977.375
cr_141_077 1602774.125
cr_090_143 1141142.125
cr_082_143 1141142.125
cr_098_084 1219764.25
cr_048_083 1366224.25
cr_116_006 1442760.5
cr_121_015 1442760.5
cr_101_020 1399037.0
cr_091_112 993734.625
cr_092_051 1328267.5
cr_123_032 1442760.5
cr_148_103 1148170.625
cr_152_063 1202116.5
cr_112_133 1148170.625
cr_138_042 1258314.0
cr_157_119 1148170.625
cr_053_037 1819510.75
cr_105_109 1166174.5
cr_050_089 1366224.25
cr_055_094 1366224.25
cr_099_135 1148170.625
cr_064_037 1819510.75
cr_115_107 1166174.5
cr_127_055 1245088.375
cr_128_101 1166174.5
cr_139_061 1202116.5
cr_058_083 1366224.25
cr_088_130 970982.9375
cr_080_035 1442760.5
cr_059_071 2186705.5
cr_131_001 1442760.5
cr_115_028 1442760.5
cr_131_098 1151771.625
cr_055_080 1366224.25
cr_110_101 1166174.5
cr_129_132 1148170.625
cr_079_003 1442760.5
cr_142_090 1576432.875
cr_143_139 1148170.625
cr_087_018 1035093.375
cr_136_066 1202116.5
cr_083_002 1442760.5
cr_137_036 1258314.0
cr_141_044 1258314.0
cr_101_138 1148170.625
cr_072_108 1219597.875
cr_089_043 1258314.0
cr_105_069 1264216.75
cr_132_091 1209498.375
cr_109_047 1245088.375
cr_159_030 1258314.0
cr_077_075 1366224.25
cr_090_097 1166174.5
cr_099_063 1288332.125
cr_067_037 1819510.75
cr_102_042 1295204.0
cr_163_126 0.0
cr_067_067 2186705.5
cr_098_025 431720.59375
cr_108_079 1219764.25
cr_139_079 1602774.125
cr_100_139 1148170.625
cr_082_080 1366224.25
cr_075_117 1190664.625
cr_082_123 1190664.625
cr_085_006 1442760.5
cr_105_031 1410800.375
cr_048_082 1366224.25
cr_074_100 1219597.875
cr_059_082 1366224.25
cr_109_126 1141142.125
cr_077_141 1141142.125
cr_097_025 896195.25
cr_149_060 1202116.5
cr_150_130 1148170.625
cr_103_018 1442760.5
cr_105_049 1245088.375
cr_127_011 1442760.5
cr_131_003 1442760.5
cr_049_037 1819510.75
cr_066_112 1219597.875
cr_149_086 1576432.875
cr_097_034 1396878.0
cr_101_027 1243790.375
cr_149_048 1226843.5
cr_116_069 1288332.125
cr_149_020 1258314.0
cr_072_125 1353144.375
cr_155_072 1282248.0
cr_110_081 1219764.25
cr_085_022 1442760.5
cr_086_034 1442760.5
cr_136_080 1602774.125
cr_123_126 1141142.125
cr_095_134 1141142.125
cr_118_093 1194210.0
cr_150_121 1148170.625
cr_100_108 1166174.5
cr_115_068 1288332.125
cr_069_026 1442760.5
cr_086_131 1049833.375
cr_073_113 1219597.875
cr_146_090 1576432.875
cr_113_023 1442760.5
cr_148_032 1258314.0
cr_117_143 1148170.625
cr_070_055 2186705.5
cr_119_130 1145359.5
cr_066_070 2186705.5
cr_069_055 2186705.5
cr_118_092 1194210.0
cr_143_043 1258314.0
cr_097_016 1442760.5
cr_066_073 2186705.5
cr_129_029 1258314.0
cr_073_094 1268080.0
cr_158_012 1258314.0
cr_148_068 1202116.5
cr_095_114 1172132.25
cr_132_102 1158972.75
cr_149_142 1148170.625
cr_099_097 1191967.125
cr_133_059 1205554.5
cr_086_127 1030658.4375
cr_121_004 1442760.5
cr_117_050 1245088.375
cr_112_115 1190664.625
cr_137_005 1258314.0
cr_071_078 1366224.25
cr_123_141 1148170.625
cr_129_010 1442760.5
cr_148_091 1576432.875
cr_106_063 1288332.125
cr_112_122 1190664.625
cr_141_020 1258314.0
cr_125_049 1245088.375
cr_110_111 1166174.5
cr_068_105 1219597.875
cr_067_122 1353144.375
cr_116_013 1442760.5
cr_124_000 1442760.5
cr_133_096 1148170.625
cr_154_094 1148170.625
cr_075_027 1442760.5
cr_153_034 1258314.0
cr_157_006 1258314.0
cr_105_068 1264216.75
cr_146_133 1148170.625
cr_144_107 1148170.625
cr_076_041 1340878.75
cr_105_130 1145359.5
cr_136_067 1202116.5
cr_097_129 1141142.125
cr_128_141 1148170.625
cr_140_011 1258314.0
cr_111_001 1442760.5
cr_110_013 1442760.5
cr_127_111 1166174.5
cr_094_002 1442760.5
cr_145_133 1148170.625
cr_095_015 1442760.5
cr_116_052 1245088.375
cr_062_109 1366224.25
cr_134_038 1258314.0
cr_092_071 1264216.75
cr_091_056 1340878.75
cr_128_034 1258314.0
cr_152_086 1576432.875
cr_129_061 1245088.375
cr_128_126 1141142.125
cr_070_093 1366224.25
cr_158_021 1258314.0
cr_120_060 1245088.375
cr_132_015 1258314.0
cr_112_033 1442760.5
cr_070_119 1190664.625
cr_158_120 1148170.625
cr_079_098 1166174.5
cr_135_000 1420626.875
cr_152_068 1202116.5
cr_128_008 1442760.5
cr_077_001 1442760.5
cr_134_084 1576432.875
cr_141_006 1258314.0
cr_062_037 1819510.75
cr_088_127 1031370.6875
cr_073_124 1288152.75
cr_069_016 1442760.5
cr_114_021 1442760.5
cr_092_022 1216110.25
cr_121_078 1219764.25
cr_075_081 1366224.25
cr_126_083 1219764.25
cr_069_051 1819510.75
cr_115_136 1148170.625
cr_140_082 1592237.75
cr_080_043 1340878.75
cr_161_132 1148170.625
cr_084_046 1336675.25
cr_057_064 2186705.5
cr_087_000 1442760.5
cr_113_055 1245088.375
cr_087_031 1442760.5
cr_131_015 1317337.375
cr_111_012 1442760.5
cr_150_077 1602774.125
cr_128_108 1166174.5
cr_119_127 1141142.125
cr_123_072 1219764.25
cr_090_089 1194210.0
cr_103_022 1442760.5
cr_100_007 1442760.5
cr_145_142 1148170.625
cr_092_109 1142055.125
cr_102_082 1219764.25
cr_119_083 1219764.25
cr_121_071 1269133.25
cr_129_068 1288332.125
cr_105_016 1442760.5
cr_103_101 1166174.5
cr_074_113 1219597.875
cr_155_049 1202116.5
cr_124_072 1219764.25
cr_060_037 1819510.75
cr_058_086 1366224.25
cr_115_056 1245088.375
cr_060_030 1684982.0
cr_078_021 1442760.5
cr_066_128 1353144.375
cr_073_014 1442760.5
cr_153_122 1148170.625
cr_106_078 1219764.25
cr_076_013 1442760.5
cr_101_078 1219764.25
cr_065_132 1353144.375
cr_150_053 1202116.5
cr_094_128 1086293.0
cr_137_134 1148170.625
cr_151_045 1258314.0
cr_092_059 1340878.75
cr_090_024 1442760.5
cr_122_028 1442760.5
cr_085_135 1141142.125
cr_063_125 1353144.375
cr_077_109 1219597.875
cr_118_116 1190664.625
cr_139_066 1202116.5
cr_147_067 1202116.5
cr_141_034 1258314.0
cr_151_004 1258314.0
cr_152_007 1258314.0
cr_138_001 1258314.0
cr_070_122 1353144.375
cr_078_045 1340878.75
cr_115_128 1141142.125
cr_072_094 1144295.625
cr_090_098 1166174.5
cr_069_071 1989790.125
cr_069_069 2186705.5
cr_101_061 1288332.125
cr_149_081 1602774.125
cr_114_122 1190664.625
cr_076_018 1442760.5
cr_132_036 1258314.0
cr_081_011 826160.125
cr_104_017 1442760.5
cr_078_061 2048785.5
cr_070_071 1399043.25
cr_086_072 1366224.25
cr_160_095 1148170.625
cr_079_116 1190664.625
cr_134_035 1258314.0
cr_146_011 1258314.0
cr_158_002 1258314.0
cr_101_045 1258314.0
cr_071_027 1442760.5
cr_139_048 1258314.0
cr_065_050 1819510.75
cr_148_038 1258314.0
cr_108_072 1274618.25
cr_148_082 1592237.75
cr_123_131 1148170.625
cr_132_005 1442760.5
cr_074_074 1366224.25
cr_140_032 1258314.0
cr_132_044 1258314.0
cr_145_096 1148170.625
cr_118_055 1245088.375
cr_065_054 2186705.5
cr_081_036 1442760.5
cr_122_042 1332093.0
cr_076_142 1141142.125
cr_085_113 1219597.875
cr_110_086 1219764.25
cr_100_071 1264216.75
cr_053_088 1366224.25
cr_123_112 1166174.5
cr_074_090 1173426.0
cr_130_020 1258314.0
cr_051_076 2186705.5
cr_132_003 1442760.5
cr_155_046 1202116.5
cr_123_088 1194210.0
cr_150_029 1258314.0
cr_125_041 1258314.0
cr_108_044 1258314.0
cr_156_041 1256066.375
cr_141_002 1258314.0
cr_135_037 1258314.0
cr_105_090 1194210.0
cr_124_064 1245088.375
cr_144_015 1258314.0
cr_069_018 1442760.5
cr_098_060 1364197.125
cr_130_044 1258314.0
cr_077_059 2129381.75
cr_133_056 1245088.375
cr_153_133 1148170.625
cr_135_060 1202116.5
cr_121_031 1442760.5
cr_109_083 1219764.25
cr_123_033 1442760.5
cr_127_120 1141142.125
cr_141_067 1202116.5
cr_046_080 2186705.5
cr_101_021 1384888.375
cr_058_089 1366224.25
cr_086_014 1167807.125
cr_153_113 1148170.625
cr_138_080 1602774.125
cr_124_129 1141142.125
cr_093_126 1046204.3125
cr_097_007 1442760.5
cr_096_027 1364698.0
cr_087_092 1194210.0
cr_087_113 1065327.125
cr_080_009 1238472.625
cr_081_020 1442760.5
cr_126_009 1442760.5
cr_153_103 1148170.625
cr_085_008 1442760.5
cr_087_088 1210564.75
cr_099_117 1190664.625
cr_112_096 1194210.0
cr_069_031 1436604.875
cr_096_002 1442760.5
cr_160_136 1148170.625
cr_093_044 1258314.0
cr_081_030 1442760.5
cr_126_043 1258314.0
cr_130_137 1148170.625
cr_061_084 1366224.25
cr_157_002 1258314.0
cr_116_044 1258314.0
cr_127_047 1255669.25
cr_120_114 1181757.375
cr_153_057 1202116.5
cr_121_044 1258314.0
cr_075_086 1110717.75
cr_095_116 1168529.625
cr_099_021 1383189.5
cr_092_011 1442760.5
cr_096_086 1219764.25
cr_104_034 1442760.5
cr_051_081 1366224.25
cr_132_041 1258314.0
cr_157_135 1148170.625
cr_086_000 1442760.5
cr_134_091 1499988.5
cr_155_012 1258314.0
cr_131_074 1602774.125
cr_084_131 1145876.25
cr_078_064 1342846.875
cr_060_080 1366224.25
cr_061_088 1366224.25
cr_139_141 1148170.625
cr_153_069 1202116.5
cr_117_030 1392168.75
cr_082_059 1752567.25
cr_120_041 1442760.5
cr_069_019 1442760.5
cr_158_051 1202116.5
cr_067_060 1928451.75
cr_077_085 1110713.0
cr_097_096 1194210.0
cr_088_133 1119189.0
cr_156_096 1148170.625
cr_079_033 1442760.5
cr_126_016 1442760.5
cr_087_046 1298841.125
cr_096_100 1166174.5
cr_126_065 1245088.375
cr_067_113 1219597.875
cr_079_023 1442760.5
cr_084_098 1166174.5
cr_144_063 1202116.5
cr_070_079 1366224.25
cr_096_055 1328267.5
cr_099_072 1264216.75
cr_081_102 1219597.875
cr_062_060 2186705.5
cr_068_070 2186705.5
cr_139_034 1258314.0
cr_129_124 1145359.5
cr_108_024 1442760.5
cr_146_126 1148170.625
cr_125_043 1258314.0
cr_078_128 1063277.0
cr_071_060 1954895.625
cr_130_071 1219764.25
cr_145_067 1202116.5
cr_091_035 1442760.5
cr_114_100 1166174.5
cr_148_127 1148170.625
cr_152_070 1202116.5
cr_094_012 1442760.5
cr_058_087 1366224.25
cr_128_143 1148170.625
cr_140_047 1258314.0
cr_127_138 1148170.625
cr_104_029 1381771.0
cr_056_093 1366224.25
cr_145_007 1258314.0
cr_128_020 1442760.5
cr_073_083 1366224.25
cr_066_140 1271372.75
cr_091_028 1442760.5
cr_137_047 1258314.0
cr_091_015 1367319.75
cr_106_102 1166174.5
cr_154_057 1202116.5
cr_114_105 1166174.5
cr_072_096 1154868.375
cr_124_029 1442760.5
cr_078_084 1162717.25
cr_060_046 1819510.75
cr_133_072 1357648.0
cr_124_045 1258314.0
cr_090_056 1340878.75
cr_145_128 1148170.625
cr_117_116 1190664.625
cr_122_075 1219764.25
cr_158_077 1602774.125
cr_077_004 1442760.5
cr_076_002 1442760.5
cr_107_050 1245088.375
cr_139_075 1602774.125
cr_077_056 1707989.0
cr_146_102 1148170.625
cr_131_023 1258314.0
cr_135_082 1592237.75
cr_122_112 1166174.5
cr_084_122 1190664.625
cr_108_059 1288332.125
cr_090_113 1003506.6875
cr_092_138 1141142.125
cr_075_028 1442760.5
cr_093_005 1442760.5
cr_097_138 1148170.625
cr_157_115 1148170.625
cr_068_023 1442760.5
cr_064_138 1287726.75
cr_060_060 1520915.0
cr_061_048 1819510.75
cr_139_019 1258314.0
cr_119_074 1219764.25
cr_140_065 1202116.5
cr_121_138 1148170.625
cr_083_063 1596352.75
cr_059_036 1819510.75
cr_075_068 1366224.25
cr_095_036 1442760.5
cr_065_125 1353144.375
cr_150_076 1602774.125
cr_077_036 1368982.125
cr_147_089 1576432.875
cr_098_076 1264368.125
cr_161_128 1148170.625
cr_088_089 1194210.0
cr_114_048 1245088.375
cr_077_009 1442760.5
cr_140_089 1576432.875
cr_063_061 2014860.5
cr_151_005 1258314.0
cr_074_067 1399043.25
cr_073_082 1366224.25
cr_064_038 1819510.75
cr_095_006 1442760.5
cr_148_123 1148170.625
cr_156_059 1202116.5
cr_087_114 1153384.125
cr_115_117 1190664.625
cr_121_118 1166020.625
cr_140_088 1576432.875
cr_053_029 1819510.75
cr_077_043 1340878.75
cr_090_133 1124464.125
